
      	X(nS)     	Ch1(mV)      
 457  	26.7449   	-142.221558 
 458  	26.8035   	-143.299683 
 459  	26.8622   	-142.509033 
 460  	26.9208   	-143.084045 
 461  	26.9795   	-142.077805 
 462  	27.0381   	-142.365295 
 463  	27.0968   	-142.077805 
 464  	27.1554   	-142.149658 
 465  	27.2141   	-141.359070 
 466  	27.2727   	-141.143433 
 467  	27.3314   	-141.790283 
 468  	27.3900   	-141.287170 
 469  	27.4487   	-141.718445 
 470  	27.5073   	-142.221558 
 471  	27.5660   	-143.227783 
 472  	27.6246   	-143.012207 
 473  	27.6833   	-143.371582 
 474  	27.7419   	-143.659058 
 475  	27.8006   	-142.940308 
 476  	27.8592   	-143.084045 
 477  	27.9179   	-142.652832 
 478  	27.9765   	-142.868408 
 479  	28.0352   	-142.796570 
 480  	28.0938   	-142.365295 
 481  	28.1525   	-141.287170 
 482  	28.2111   	-141.215332 
 483  	28.2698   	-140.209030 
 484  	28.3284   	-141.934082 
 485  	28.3871   	-142.221558 
 486  	28.4457   	-142.509033 
 487  	28.5044   	-142.509033 
 488  	28.5630   	-142.652832 
 489  	28.6217   	-141.215332 
 490  	28.6804   	-140.209030 
 491  	28.7390   	-139.490295 
 492  	28.7977   	-139.634033 
 493  	28.8563   	-138.268433 
 494  	28.9150   	-137.262207 
 495  	28.9736   	-136.543457 
 496  	29.0323   	-135.105957 
 497  	29.0909   	-122.671562 
 498  	29.1496   	-113.399658 
 499  	29.2082   	-107.362183 
 500  	29.2669   	-106.715332 
 501  	29.3255   	-108.009033 
 502  	29.3842   	-109.159050 
 503  	29.4428   	-110.884026 
 504  	29.5015   	-113.830933 
 505  	29.5601   	-114.980957 
 506  	29.6188   	-116.705933 
 507  	29.6774   	-116.921570 
 508  	29.7361   	-106.571533 
 509  	29.7947   	-99.024658  
 510  	29.8534   	-95.646545  
 511  	29.9120   	-96.077820  
 512  	29.9707   	-98.809082  
 513  	30.0293   	-101.827820 
 514  	30.0880   	-106.068413 
 515  	30.1466   	-109.662170 
 516  	30.2053   	-112.321526 
 517  	30.2639   	-114.909058 
 518  	30.3226   	-118.287170 
 519  	30.3812   	-120.084045 
 520  	30.4399   	-122.599670 
 521  	30.4985   	-124.252808 
 522  	30.5572   	-125.187195 
 523  	30.6158   	-126.480957 
 524  	30.6745   	-128.637207 
 525  	30.7331   	-129.212158 
 526  	30.7918   	-129.499695 
 527  	30.8504   	-129.571533 
 528  	30.9091   	-130.362183 
 529  	30.9677   	-131.080933 
 530  	31.0264   	-130.937195 
 531  	31.0850   	-132.518433 
 532  	31.1437   	-133.237183 
 533  	31.2023   	-133.884033 
 534  	31.2610   	-134.459045 
 535  	31.3196   	-134.962158 
 536  	31.3783   	-135.609055 
 537  	31.4370   	-135.537170 
 538  	31.4956   	-135.680908 
 539  	31.5543   	-135.465332 
 540  	31.6129   	-135.752808 
 541  	31.6716   	-135.177795 
 542  	31.7302   	-135.896545 
 543  	31.7889   	-135.968445 
 544  	31.8475   	-135.824707 
 545  	31.9062   	-135.680908 
 546  	31.9648   	-136.902832 
 547  	32.0235   	-136.759033 
 548  	32.0821   	-137.334045 
 549  	32.1408   	-137.262207 
 550  	32.1994   	-137.621582 
 551  	32.2581   	-137.549683 
 552  	32.3167   	-136.902832 
 553  	32.3754   	-136.615295 
 554  	32.4340   	-136.327820 
 555  	32.4927   	-137.405945 
 556  	32.5513   	-137.621582 
 557  	32.6100   	-137.909058 
 558  	32.6686   	-137.909058 
 559  	32.7273   	-137.765320 
 560  	32.7859   	-138.340332 
