
      	X(nS)     	Ch1(mV)      
 466  	27.2727   	85.659363   
 467  	27.3314   	85.803040   
 468  	27.3900   	86.665588   
 469  	27.4487   	87.096863   
 470  	27.5073   	86.737488   
 471  	27.5660   	86.521790   
 472  	27.6246   	87.096863   
 473  	27.6833   	88.174988   
 474  	27.7419   	88.390564   
 475  	27.8006   	89.828064   
 476  	27.8592   	88.749939   
 477  	27.9179   	88.965515   
 478  	27.9765   	89.684265   
 479  	28.0352   	90.331245   
 480  	28.0938   	90.906189   
 481  	28.1525   	91.265564   
 482  	28.2111   	91.912415   
 483  	28.2698   	92.343681   
 484  	28.3284   	93.206238   
 485  	28.3871   	92.774963   
 486  	28.4457   	92.918640   
 487  	28.5044   	92.128113   
 488  	28.5630   	93.349915   
 489  	28.6217   	93.493713   
 490  	28.6804   	93.421814   
 491  	28.7390   	95.146797   
 492  	28.7977   	95.793633   
 493  	28.8563   	96.368706   
 494  	28.9150   	97.446838   
 495  	28.9736   	98.381157   
 496  	29.0323   	98.956230   
 497  	29.0909   	101.184258  
 498  	29.1496   	113.834297  
 499  	29.2082   	122.459282  
 500  	29.2669   	126.412407  
 501  	29.3255   	126.053040  
 502  	29.3842   	125.046806  
 503  	29.4428   	123.249939  
 504  	29.5015   	121.237488  
 505  	29.5601   	118.506172  
 506  	29.6188   	116.565613  
 507  	29.6774   	113.546814  
 508  	29.7361   	111.821838  
 509  	29.7947   	109.665581  
 510  	29.8534   	108.299980  
 511  	29.9120   	106.287415  
 512  	29.9707   	105.209297  
 513  	30.0293   	104.059265  
 514  	30.0880   	101.831238  
 515  	30.1466   	101.903023  
 516  	30.2053   	101.112488  
 517  	30.2639   	100.393745  
 518  	30.3226   	99.746758   
 519  	30.3812   	99.459290   
 520  	30.4399   	99.531189   
 521  	30.4985   	100.178040  
 522  	30.5572   	100.321831  
 523  	30.6158   	99.315613   
 524  	30.6745   	99.746758   
 525  	30.7331   	99.674995   
 526  	30.7918   	98.884338   
 527  	30.8504   	99.387390   
 528  	30.9091   	99.746758   
 529  	30.9677   	98.596863   
 530  	31.0264   	98.596863   
 531  	31.0850   	98.237480   
 532  	31.1437   	97.949890   
 533  	31.2023   	98.237480   
 534  	31.2610   	98.453072   
 535  	31.3196   	98.524963   
 536  	31.3783   	99.099907   
 537  	31.4370   	98.093689   
 538  	31.4956   	98.021790   
 539  	31.5543   	97.446838   
 540  	31.6129   	96.224915   
 541  	31.6716   	95.793633   
 542  	31.7302   	96.296814   
 543  	31.7889   	96.440613   
 544  	31.8475   	96.799988   
 545  	31.9062   	96.153015   
 546  	31.9648   	94.931206   
 547  	32.0235   	94.859314   
 548  	32.0821   	95.218689   
 549  	32.1408   	95.146797   
 550  	32.1994   	95.506165   
 551  	32.2581   	95.865547   
 552  	32.3167   	96.512383   
 553  	32.3754   	95.793633   
 554  	32.4340   	96.368706   
 555  	32.4927   	95.362488   
 556  	32.5513   	94.787415   
 557  	32.6100   	95.506165   
 558  	32.6686   	95.218689   
 559  	32.7273   	95.218689   
 560  	32.7859   	94.140564   
 561  	32.8446   	94.931206   
 562  	32.9032   	94.068665   
 563  	32.9619   	93.853088   
 564  	33.0205   	93.278015   
 565  	33.0792   	93.278015   
 566  	33.1378   	93.996765   
 567  	33.1965   	94.356140   
 568  	33.2551   	94.284355   
 569  	33.3138   	95.003120   
 570  	33.3724   	95.074883   
 571  	33.4311   	93.853088   
 572  	33.4897   	92.990540   
 573  	33.5484   	91.912415   
 574  	33.6070   	92.918640   
 575  	33.6657   	92.703064   
 576  	33.7243   	91.912415   
 577  	33.7830   	91.624939   
 578  	33.8416   	91.840508   
 579  	33.9003   	91.121758   
 580  	33.9589   	91.768738   
 581  	34.0176   	92.056213   
 582  	34.0762   	91.265564   
 583  	34.1349   	90.618713   
 584  	34.1935   	91.624939   
 585  	34.2522   	89.899963   
 586  	34.3109   	89.037415   
 587  	34.3695   	88.390564   
 588  	34.4282   	88.606140   
 589  	34.4868   	89.324890   
 590  	34.5455   	89.899963   
 591  	34.6041   	89.828064   
 592  	34.6628   	90.906189   
 593  	34.7214   	90.906189   
 594  	34.7801   	91.337463   
 595  	34.8387   	91.912415   
 596  	34.8974   	91.265564   
 597  	34.9560   	91.696831   
 598  	35.0147   	91.481140   
 599  	35.0733   	91.768738   
 600  	35.1320   	92.128113   
 601  	35.1906   	91.984314   
 602  	35.2493   	91.337463   
 603  	35.3079   	92.056213   
 604  	35.3666   	91.481140   
 605  	35.4252   	91.696831   
 606  	35.4839   	92.056213   
 607  	35.5425   	92.056213   
 608  	35.6012   	92.703064   
 609  	35.6598   	93.062431   
 610  	35.7185   	91.121758   
 611  	35.7771   	90.978081   
 612  	35.8358   	90.834290   
 613  	35.8944   	91.265564   
 614  	35.9531   	91.049995   
 615  	36.0117   	91.265564   
 616  	36.0704   	92.631165   
 617  	36.1290   	92.631165   
 618  	36.1877   	92.271790   
 619  	36.2463   	91.840508   
 620  	36.3050   	91.696831   
 621  	36.3636   	91.481140   
 622  	36.4223   	92.271790   
 623  	36.4809   	91.193672   
 624  	36.5396   	90.546814   
 625  	36.5982   	90.043640   
 626  	36.6569   	90.403008   
 627  	36.7155   	89.684265   
 628  	36.7742   	88.390564   
 629  	36.8328   	88.103088   
 630  	36.8915   	87.743713   
 631  	36.9501   	86.881165   
 632  	37.0088   	87.096863   
 633  	37.0674   	86.378113   
 634  	37.1261   	86.018738   
 635  	37.1848   	84.653015   
 636  	37.2434   	84.149963   
 637  	37.3021   	83.646790   
 638  	37.3607   	82.424988   
 639  	37.4194   	81.418640   
 640  	37.4780   	80.628113   
 641  	37.5367   	80.268738   
 642  	37.5953   	78.974915   
 643  	37.6540   	78.112488   
 644  	37.7126   	77.681213   
 645  	37.7713   	76.674988   
 646  	37.8299   	75.596863   
 647  	37.8886   	74.949890   
 648  	37.9472   	74.159363   
 649  	38.0059   	73.368713   
 650  	38.0645   	71.643738   
 651  	38.1232   	70.781189   
 652  	38.1818   	70.421814   
 653  	38.2405   	68.481140   
 654  	38.2991   	67.403015   
 655  	38.3578   	66.684265   
 656  	38.4164   	64.671814   
 657  	38.4751   	63.881161   
 658  	38.5337   	62.371765   
 659  	38.5924   	60.646790   
 660  	38.6510   	59.496765   
 661  	38.7097   	56.837460   
 662  	38.7683   	55.759338   
 663  	38.8270   	54.393734   
 664  	38.8856   	52.740540   
 665  	38.9443   	51.518738   
 666  	39.0029   	50.871765   
 667  	39.0616   	50.224911   
 668  	39.1202   	48.571838   
 669  	39.1789   	46.415588   
 670  	39.2375   	45.481140   
 671  	39.2962   	44.331238   
 672  	39.3548   	42.821838   
 673  	39.4135   	40.737488   
 674  	39.4721   	39.299988   
 675  	39.5308   	36.784363   
 676  	39.5894   	34.196838   
 677  	39.6481   	32.543701   
 678  	39.7067   	29.596802   
 679  	39.7654   	27.656189   
 680  	39.8240   	26.003052   
 681  	39.8827   	24.349915   
 682  	39.9413   	22.193665   
 683  	40.0000   	19.462463   
 684  	40.0587   	17.665588   
 685  	40.1173   	16.299927   
 686  	40.1760   	13.999939   
 687  	40.2346   	12.490540   
 688  	40.2933   	10.406189   
 689  	40.3519   	8.321838    
 690  	40.4106   	7.890563    
 691  	40.4692   	6.093688    
 692  	40.5279   	5.374939    
 693  	40.5865   	4.081177    
 694  	40.6452   	2.356201    
 695  	40.7038   	0.056213    
 696  	40.7625   	-0.806335   
 697  	40.8211   	-1.740662   
 698  	40.8798   	-2.890686   
 699  	40.9384   	-4.471924   
 700  	40.9971   	-5.118835   
 701  	41.0557   	-7.203186   
 702  	41.1144   	-7.203186   
 703  	41.1730   	-8.712585   
 704  	41.2317   	-9.359436   
 705  	41.2903   	-10.796936  
 706  	41.3490   	-12.737549  
 707  	41.4076   	-14.175050  
 708  	41.4663   	-14.893799  
 709  	41.5249   	-16.043823  
 710  	41.5836   	-18.056335  
 711  	41.6422   	-19.493835  
 712  	41.7009   	-21.146912  
