
      	X(nS)     	Ch1(mV)      
 452  	26.4516   	96.366997   
 453  	26.5103   	95.308525   
 454  	26.5689   	94.054016   
 455  	26.6276   	92.794495   
 456  	26.6862   	91.444153   
 457  	26.7449   	90.062187   
 458  	26.8035   	88.576965   
 459  	26.8622   	86.995659   
 460  	26.9208   	85.521179   
 461  	26.9795   	83.980888   
 462  	27.0381   	82.431702   
 463  	27.0968   	80.836975   
 464  	27.1554   	79.270325   
 465  	27.2141   	77.733452   
 466  	27.2727   	76.176331   
 467  	27.3314   	74.741020   
 468  	27.3900   	73.366394   
 469  	27.4487   	72.002991   
 470  	27.5073   	70.641899   
 471  	27.5660   	69.198792   
 472  	27.6246   	67.710258   
 473  	27.6833   	66.231140   
 474  	27.7419   	64.527405   
 475  	27.8006   	62.828304   
 476  	27.8592   	60.933163   
 477  	27.9179   	58.855038   
 478  	27.9765   	56.767761   
 479  	28.0352   	54.829403   
 480  	28.0938   	53.182430   
 481  	28.1525   	51.413635   
 482  	28.2111   	49.401672   
 483  	28.2698   	47.362850   
 484  	28.3284   	45.288631   
 485  	28.3871   	43.140682   
 486  	28.4457   	40.973816   
 487  	28.5044   	38.722107   
 488  	28.5630   	36.679871   
 489  	28.6217   	34.698792   
 490  	28.6804   	32.338135   
 491  	28.7390   	30.632813   
 492  	28.7977   	29.120605   
 493  	28.8563   	27.604492   
 494  	28.9150   	26.132751   
 495  	28.9736   	24.806458   
 496  	29.0323   	23.491331   
 497  	29.0909   	22.211607   
 498  	29.1496   	20.947081   
 499  	29.2082   	19.692078   
 500  	29.2669   	18.568480   
 501  	29.3255   	17.494263   
 502  	29.3842   	16.350464   
 503  	29.4428   	15.204407   
 504  	29.5015   	14.009459   
 505  	29.5601   	12.993103   
 506  	29.6188   	11.898132   
 507  	29.6774   	10.876159   
 508  	29.7361   	9.680115    
 509  	29.7947   	8.455994    
 510  	29.8534   	7.221191    
 511  	29.9120   	5.947692    
 512  	29.9707   	4.592712    
 513  	30.0293   	3.323120    
 514  	30.0880   	2.065308    
 515  	30.1466   	0.843445    
 516  	30.2053   	-0.368347   
 517  	30.2639   	-1.514404   
 518  	30.3226   	-2.758728   
 519  	30.3812   	-3.944702   
 520  	30.4399   	-5.073914   
 521  	30.4985   	-6.074523   
 522  	30.5572   	-7.005005   
 523  	30.6158   	-7.816955   
 524  	30.6745   	-8.384094   
 525  	30.7331   	-9.010193   
 526  	30.7918   	-9.434692   
 527  	30.8504   	-9.809813   
 528  	30.9091   	-10.053527  
 529  	30.9677   	-10.422973  
 530  	31.0264   	-10.757079  
 531  	31.0850   	-11.040649  
 532  	31.1437   	-11.449463  
 533  	31.2023   	-11.867797  
 534  	31.2610   	-12.289490  
 535  	31.3196   	-12.825744  
 536  	31.3783   	-13.402404  
 537  	31.4370   	-14.036377  
 538  	31.4956   	-14.528258  
 539  	31.5543   	-15.042052  
 540  	31.6129   	-15.521056  
 541  	31.6716   	-15.932067  
 542  	31.7302   	-16.228027  
 543  	31.7889   	-16.551451  
 544  	31.8475   	-16.749084  
 545  	31.9062   	-17.034912  
 546  	31.9648   	-17.270750  
 547  	32.0235   	-17.341490  
 548  	32.0821   	-17.442017  
 549  	32.1408   	-17.672239  
 550  	32.1994   	-17.801941  
 551  	32.2581   	-17.933348  
 552  	32.3167   	-17.968750  
 553  	32.3754   	-18.064758  
 554  	32.4340   	-18.153503  
 555  	32.4927   	-18.226501  
 556  	32.5513   	-18.376402  
 557  	32.6100   	-18.478575  
 558  	32.6686   	-18.566771  
 559  	32.7273   	-18.585264  
 560  	32.7859   	-18.621216  
 561  	32.8446   	-18.755432  
 562  	32.9032   	-18.802612  
 563  	32.9619   	-18.846985  
 564  	33.0205   	-19.010376  
 565  	33.0792   	-19.028868  
 566  	33.1378   	-19.115906  
 567  	33.1965   	-19.193420  
 568  	33.2551   	-19.282715  
 569  	33.3138   	-19.345032  
 570  	33.3724   	-19.486511  
 571  	33.4311   	-19.526428  
 572  	33.4897   	-19.610044  
 573  	33.5484   	-19.616272  
 574  	33.6070   	-19.715637  
 575  	33.6657   	-19.775696  
 576  	33.7243   	-19.843079  
 577  	33.7830   	-19.736389  
 578  	33.8416   	-19.747620  
 579  	33.9003   	-19.785278  
 580  	33.9589   	-19.797606  
 581  	34.0176   	-19.724058  
 582  	34.0762   	-19.727415  
 583  	34.1349   	-19.804382  
 584  	34.1935   	-19.827393  
 585  	34.2522   	-19.930725  
 586  	34.3109   	-19.975647  
 587  	34.3695   	-19.875120  
 588  	34.4282   	-19.918335  
 589  	34.4868   	-19.887451  
 590  	34.5455   	-19.832458  
 591  	34.6041   	-19.926758  
 592  	34.6628   	-19.896423  
 593  	34.7214   	-19.926208  
 594  	34.7801   	-19.906006  
 595  	34.8387   	-19.796509  
 596  	34.8974   	-19.760557  
 597  	34.9560   	-19.752686  
 598  	35.0147   	-19.546082  
 599  	35.0733   	-19.473631  
 600  	35.1320   	-19.328184  
 601  	35.1906   	-19.089539  
 602  	35.2493   	-18.648193  
 603  	35.3079   	-18.027710  
 604  	35.3666   	-17.312864  
 605  	35.4252   	-16.558167  
 606  	35.4839   	-15.700745  
 607  	35.5425   	-14.887085  
 608  	35.6012   	-11.538757  
 609  	35.6598   	-1.031494   
 610  	35.7185   	5.601746    
 611  	35.7771   	8.809752    
 612  	35.8358   	9.397644    
 613  	35.8944   	8.626160    
 614  	35.9531   	6.900024    
 615  	36.0117   	5.128418    
 616  	36.0704   	3.215881    
 617  	36.1290   	1.003479    
 618  	36.1877   	-1.002869   
 619  	36.2463   	-2.840759   
 620  	36.3050   	-4.578064   
 621  	36.3636   	-6.283447   
 622  	36.4223   	-7.747864   
 623  	36.4809   	-9.035461   
 624  	36.5396   	-10.231505  
 625  	36.5982   	-11.097350  
 626  	36.6569   	-11.927856  
 627  	36.7155   	-12.616881  
 628  	36.7742   	-13.174987  
 629  	36.8328   	-13.829162  
 630  	36.8915   	-14.331726  
 631  	36.9501   	-14.688293  
 632  	37.0088   	-15.112854  
 633  	37.0674   	-15.469970  
 634  	37.1261   	-15.660889  
 635  	37.1848   	-15.882690  
 636  	37.2434   	-15.962951  
 637  	37.3021   	-16.190977  
 638  	37.3607   	-16.258360  
 639  	37.4194   	-16.371214  
 640  	37.4780   	-16.480711  
 641  	37.5367   	-16.700806  
 642  	37.5953   	-16.838928  
 643  	37.6540   	-17.006287  
 644  	37.7126   	-17.140501  
 645  	37.7713   	-17.275816  
 646  	37.8299   	-17.378601  
 647  	37.8886   	-17.458311  
 648  	37.9472   	-17.572874  
 649  	38.0059   	-17.618896  
 650  	38.0645   	-17.618896  
 651  	38.1232   	-17.759827  
 652  	38.1818   	-17.800293  
 653  	38.2405   	-17.849670  
 654  	38.2991   	-17.922119  
 655  	38.3578   	-17.985044  
 656  	38.4164   	-17.992859  
 657  	38.4751   	-18.081602  
 658  	38.5337   	-18.148438  
 659  	38.5924   	-18.183228  
 660  	38.6510   	-18.208496  
 661  	38.7097   	-18.207947  
 662  	38.7683   	-18.288818  
 663  	38.8270   	-18.317444  
 664  	38.8856   	-18.336548  
 665  	38.9443   	-18.373594  
 666  	39.0029   	-18.388184  
 667  	39.0616   	-18.460632  
 668  	39.1202   	-18.404480  
 669  	39.1789   	-18.359009  
 670  	39.2375   	-18.377502  
 671  	39.2962   	-18.420225  
 672  	39.3548   	-18.467346  
 673  	39.4135   	-18.434814  
 674  	39.4721   	-18.513428  
 675  	39.5308   	-18.517332  
 676  	39.5894   	-18.512878  
 677  	39.6481   	-18.545958  
 678  	39.7067   	-18.596497  
 679  	39.7654   	-18.535337  
 680  	39.8240   	-18.601563  
 681  	39.8827   	-18.602720  
 682  	39.9413   	-18.640869  
 683  	40.0000   	-18.606079  
 684  	40.0587   	-18.643677  
 685  	40.1173   	-18.691406  
 686  	40.1760   	-18.680725  
 687  	40.2346   	-18.608887  
 688  	40.2933   	-18.699280  
 689  	40.3519   	-18.752625  
 690  	40.4106   	-18.809874  
 691  	40.4692   	-18.755432  
 692  	40.5279   	-18.758789  
 693  	40.5865   	-18.780699  
 694  	40.6452   	-18.751524  
 695  	40.7038   	-18.725647  
 696  	40.7625   	-18.837402  
 697  	40.8211   	-18.839661  
 698  	40.8798   	-18.915466  
 699  	40.9384   	-18.926695  
 700  	40.9971   	-18.922791  
 701  	41.0557   	-18.900328  
 702  	41.1144   	-18.995789  
 703  	41.1730   	-18.940186  
 704  	41.2317   	-18.981750  
 705  	41.2903   	-19.008667  
 706  	41.3490   	-18.938477  
 707  	41.4076   	-18.940735  
 708  	41.4663   	-18.966002  
 709  	41.5249   	-18.942444  
 710  	41.5836   	-18.937378  
 711  	41.6422   	-18.925598  
 712  	41.7009   	-18.969910  
 713  	41.7595   	-18.851439  
 714  	41.8182   	-19.013733  
 715  	41.8768   	-18.951965  
 716  	41.9355   	-19.027771  
 717  	41.9941   	-18.986753  
 718  	42.0528   	-19.012634  
 719  	42.1114   	-19.013733  
 720  	42.1701   	-18.981750  
 721  	42.2287   	-19.073240  
 722  	42.2874   	-19.122131  
 723  	42.3460   	-19.176573  
 724  	42.4047   	-19.138365  
 725  	42.4633   	-19.153013  
 726  	42.5220   	-19.068174  
 727  	42.5806   	-18.996885  
 728  	42.6393   	-18.940735  
 729  	42.6979   	-19.024963  
 730  	42.7566   	-18.996336  
 731  	42.8152   	-19.082214  
 732  	42.8739   	-19.062559  
 733  	42.9326   	-19.086182  
 734  	42.9912   	-19.065979  
 735  	43.0499   	-19.028868  
 736  	43.1085   	-19.051941  
 737  	43.1672   	-19.059752  
 738  	43.2258   	-19.086731  
 739  	43.2845   	-19.028318  
 740  	43.3431   	-19.087830  
 741  	43.4018   	-19.090088  
