
      	X(nS)     	Ch1(mV)      
 624  	36.5396   	-99.122375  
 625  	36.5982   	-97.520866  
 626  	36.6569   	-95.945251  
 627  	36.7155   	-94.549309  
 628  	36.7742   	-93.217346  
 629  	36.8328   	-91.899475  
 630  	36.8915   	-90.557434  
 631  	36.9501   	-89.022217  
 632  	37.0088   	-87.516235  
 633  	37.0674   	-85.994507  
 634  	37.1261   	-84.352600  
 635  	37.1848   	-82.584892  
 636  	37.2434   	-80.822319  
 637  	37.3021   	-78.863708  
 638  	37.3607   	-76.898926  
 639  	37.4194   	-74.790405  
 640  	37.4780   	-72.867737  
 641  	37.5367   	-70.887810  
 642  	37.5953   	-68.715881  
 643  	37.6540   	-66.726929  
 644  	37.7126   	-64.302307  
 645  	37.7713   	-62.166256  
 646  	37.8299   	-59.914547  
 647  	37.8886   	-57.757141  
 648  	37.9472   	-55.642452  
 649  	38.0059   	-53.849545  
 650  	38.0645   	-52.040833  
 651  	38.1232   	-50.224300  
 652  	38.1818   	-48.720028  
 653  	38.2405   	-47.224117  
 654  	38.2991   	-45.873657  
 655  	38.3578   	-44.641663  
 656  	38.4164   	-43.244019  
 657  	38.4751   	-41.976685  
 658  	38.5337   	-40.831173  
 659  	38.5924   	-39.676086  
 660  	38.6510   	-38.441341  
 661  	38.7097   	-37.295837  
 662  	38.7683   	-36.254761  
 663  	38.8270   	-35.160889  
 664  	38.8856   	-34.072079  
 665  	38.9443   	-32.975464  
 666  	39.0029   	-32.010193  
 667  	39.0616   	-30.770325  
 668  	39.1202   	-29.558044  
 669  	39.1789   	-28.401855  
 670  	39.2375   	-27.154724  
 671  	39.2962   	-25.953062  
 672  	39.3548   	-24.587950  
 673  	39.4135   	-23.342529  
 674  	39.4721   	-22.235168  
 675  	39.5308   	-20.902708  
 676  	39.5894   	-19.686462  
 677  	39.6481   	-18.552734  
 678  	39.7067   	-17.450439  
 679  	39.7654   	-16.308899  
 680  	39.8240   	-15.316650  
 681  	39.8827   	-14.337341  
 682  	39.9413   	-13.623656  
 683  	40.0000   	-12.769043  
 684  	40.0587   	-12.261962  
 685  	40.1173   	-11.778503  
 686  	40.1760   	-11.304016  
 687  	40.2346   	-11.044005  
 688  	40.2933   	-10.780701  
 689  	40.3519   	-10.477477  
 690  	40.4106   	-10.209044  
 691  	40.4692   	-9.807007   
 692  	40.5279   	-9.395934   
 693  	40.5865   	-8.949524   
 694  	40.6452   	-8.440796   
 695  	40.7038   	-7.804626   
