
      	X(nS)     	Ch1(mV)      
 465  	22.6784   	11.270324   
 466  	22.7273   	10.441528   
 467  	22.7761   	9.918213    
 468  	22.8250   	9.278076    
 469  	22.8739   	8.763672    
 470  	22.9228   	8.525635    
 471  	22.9717   	8.197693    
 472  	23.0205   	8.076416    
 473  	23.0694   	7.842773    
 474  	23.1183   	7.613708    
 475  	23.1672   	7.499146    
 476  	23.2160   	7.110595    
 477  	23.2649   	6.841064    
 478  	23.3138   	6.551270    
 479  	23.3627   	6.079589    
 480  	23.4115   	5.646118    
 481  	23.4604   	5.104797    
 482  	23.5093   	4.684814    
 483  	23.5582   	4.181641    
 484  	23.6070   	3.680786    
 485  	23.6559   	3.249512    
 486  	23.7048   	3.029419    
 487  	23.7537   	2.737427    
 488  	23.8025   	2.449951    
 489  	23.8514   	2.043396    
 490  	23.9003   	1.722168    
 491  	23.9492   	1.198853    
 492  	23.9980   	0.933838    
 493  	24.0469   	0.769836    
 494  	24.0958   	0.601379    
 495  	24.1447   	0.401489    
 496  	24.1935   	0.089294    
 497  	24.2424   	-0.056702   
 498  	24.2913   	-0.139832   
 499  	24.3402   	-0.272339   
 500  	24.3891   	-0.458740   
 501  	24.4379   	-0.566589   
 502  	24.4868   	-0.770996   
 503  	24.5357   	-1.018066   
 504  	24.5846   	-1.413330   
 505  	24.6334   	-1.932190   
 506  	24.6823   	-2.538635   
 507  	24.7312   	-3.109131   
 508  	24.7801   	-3.980652   
 509  	24.8289   	-5.018311   
 510  	24.8778   	-6.222229   
 511  	24.9267   	-7.482299   
 512  	24.9756   	-8.704163   
 513  	25.0244   	-9.312866   
 514  	25.0733   	-10.137207  
 515  	25.1222   	-11.689209  
 516  	25.1711   	-14.624877  
 517  	25.2199   	-27.310791  
 518  	25.2688   	-41.234375  
 519  	25.3177   	-56.718929  
 520  	25.3666   	-69.890015  
 521  	25.4154   	-79.624573  
 522  	25.4643   	-87.586975  
 523  	25.5132   	-94.626221  
 524  	25.5621   	-100.254944 
 525  	25.6109   	-103.911621 
 526  	25.6598   	-107.119019 
 527  	25.7087   	-110.818352 
 528  	25.7576   	-113.563049 
 529  	25.8065   	-115.279053 
 530  	25.8553   	-117.080444 
 531  	25.9042   	-118.985107 
 532  	25.9531   	-120.489983 
 533  	26.0020   	-121.406372 
 534  	26.0508   	-122.145378 
 535  	26.0997   	-123.205559 
 536  	26.1486   	-123.850151 
 537  	26.1975   	-124.301636 
 538  	26.2463   	-125.155151 
 539  	26.2952   	-125.826729 
 540  	26.3441   	-126.150146 
 541  	26.3930   	-126.581421 
 542  	26.4418   	-127.347290 
 543  	26.4907   	-128.070557 
 544  	26.5396   	-128.479370 
 545  	26.5885   	-129.168945 
 546  	26.6373   	-129.795532 
 547  	26.6862   	-130.080811 
 548  	26.7351   	-130.500854 
 549  	26.7840   	-130.570435 
 550  	26.8328   	-131.069092 
 551  	26.8817   	-131.057861 
 552  	26.9306   	-131.235352 
 553  	26.9795   	-131.547485 
 554  	27.0283   	-131.904663 
 555  	27.0772   	-132.169678 
 556  	27.1261   	-132.335938 
 557  	27.1750   	-132.643616 
 558  	27.2239   	-132.816528 
 559  	27.2727   	-132.708740 
 560  	27.3216   	-132.452698 
 561  	27.3705   	-132.093323 
 562  	27.4194   	-131.569946 
 563  	27.4682   	-131.093811 
 564  	27.5171   	-130.745667 
 565  	27.5660   	-130.202148 
 566  	27.6149   	-129.658569 
 567  	27.6637   	-128.840942 
 568  	27.7126   	-127.967278 
 569  	27.7615   	-120.808960 
 570  	27.8104   	-109.865967 
 571  	27.8592   	-103.078308 
 572  	27.9081   	-100.863640 
 573  	27.9570   	-101.018616 
 574  	28.0059   	-102.415710 
 575  	28.0547   	-104.666260 
 576  	28.1036   	-107.166138 
 577  	28.1525   	-109.497620 
 578  	28.2014   	-112.134521 
 579  	28.2502   	-114.524414 
 580  	28.2991   	-116.637939 
 581  	28.3480   	-118.614494 
 582  	28.3969   	-120.265381 
 583  	28.4457   	-121.857903 
 584  	28.4946   	-123.086479 
 585  	28.5435   	-124.708130 
 586  	28.5924   	-126.053581 
 587  	28.6413   	-127.196838 
 588  	28.6901   	-128.140198 
 589  	28.7390   	-128.791565 
 590  	28.7879   	-129.544006 
 591  	28.8368   	-129.925842 
 592  	28.8856   	-130.384033 
 593  	28.9345   	-130.797363 
 594  	28.9834   	-131.293701 
 595  	29.0323   	-131.722717 
 596  	29.0811   	-132.268555 
 597  	29.1300   	-132.517822 
 598  	29.1789   	-132.800842 
 599  	29.2278   	-133.034424 
 600  	29.2766   	-133.342163 
 601  	29.3255   	-133.593750 
 602  	29.3744   	-133.625122 
 603  	29.4233   	-133.867737 
 604  	29.4721   	-134.108032 
 605  	29.5210   	-134.233887 
 606  	29.5699   	-134.350647 
 607  	29.6188   	-134.341675 
 608  	29.6676   	-134.698792 
 609  	29.7165   	-134.853760 
 610  	29.7654   	-134.961548 
 611  	29.8143   	-135.103088 
 612  	29.8631   	-135.246826 
 613  	29.9120   	-135.327698 
 614  	29.9609   	-135.314209 
 615  	30.0098   	-135.325439 
 616  	30.0587   	-135.280518 
 617  	30.1075   	-135.372620 
 618  	30.1564   	-135.199707 
 619  	30.2053   	-135.289551 
 620  	30.2542   	-135.471436 
 621  	30.3030   	-135.709534 
 622  	30.3519   	-135.839844 
 623  	30.4008   	-135.599487 
 624  	30.4497   	-135.590454 
 625  	30.4985   	-135.435547 
 626  	30.5474   	-135.188477 
 627  	30.5963   	-135.118774 
 628  	30.6452   	-135.037964 
 629  	30.6940   	-135.044678 
 630  	30.7429   	-135.183960 
 631  	30.7918   	-135.051392 
 632  	30.8407   	-134.687561 
 633  	30.8895   	-134.694336 
 634  	30.9384   	-134.546021 
 635  	30.9873   	-134.456177 
 636  	31.0362   	-134.433716 
 637  	31.0850   	-134.451721 
 638  	31.1339   	-134.469727 
 639  	31.1828   	-134.532593 
 640  	31.2317   	-134.373108 
 641  	31.2805   	-134.301270 
 642  	31.3294   	-134.233887 
 643  	31.3783   	-134.290039 
 644  	31.4272   	-134.067627 
 645  	31.4761   	-134.015991 
 646  	31.5249   	-134.045166 
 647  	31.5738   	-133.836304 
 648  	31.6227   	-133.829590 
 649  	31.6716   	-133.827271 
 650  	31.7204   	-133.762207 
 651  	31.7693   	-133.699280 
 652  	31.8182   	-133.750977 
 653  	31.8671   	-133.647583 
 654  	31.9159   	-133.411743 
 655  	31.9648   	-133.241089 
 656  	32.0137   	-133.339905 
 657  	32.0626   	-133.294983 
 658  	32.1114   	-133.097290 
 659  	32.1603   	-132.996216 
 660  	32.2092   	-132.816528 
 661  	32.2581   	-132.742432 
 662  	32.3069   	-132.762695 
 663  	32.3558   	-132.430237 
 664  	32.4047   	-132.383057 
 665  	32.4536   	-132.284241 
 666  	32.5024   	-132.174194 
 667  	32.5513   	-132.043945 
 668  	32.6002   	-131.897949 
 669  	32.6491   	-131.830566 
 670  	32.6979   	-131.644104 
 671  	32.7468   	-131.713745 
 672  	32.7957   	-131.704712 
 673  	32.8446   	-131.583496 
 674  	32.8935   	-131.489136 
 675  	32.9423   	-131.374573 
 676  	32.9912   	-131.183655 
 677  	33.0401   	-131.100586 
 678  	33.0890   	-131.060120 
 679  	33.1378   	-130.997192 
 680  	33.1867   	-130.747925 
 681  	33.2356   	-130.601929 
 682  	33.2845   	-130.705200 
 683  	33.3333   	-130.756897 
 684  	33.3822   	-130.801819 
 685  	33.4311   	-131.028687 
 686  	33.4800   	-131.017456 
 687  	33.5288   	-131.181396 
 688  	33.5777   	-131.212891 
 689  	33.6266   	-131.300415 
 690  	33.6755   	-131.525024 
 691  	33.7243   	-131.531799 
 692  	33.7732   	-131.430725 
 693  	33.8221   	-131.426270 
 694  	33.8710   	-131.217346 
 695  	33.9198   	-131.298218 
 696  	33.9687   	-131.035400 
 697  	34.0176   	-131.080322 
 698  	34.0665   	-130.997192 
 699  	34.1153   	-130.968018 
 700  	34.1642   	-130.972534 
 701  	34.2131   	-131.228577 
 702  	34.2620   	-131.293701 
 703  	34.3109   	-131.498108 
 704  	34.3597   	-131.740723 
 705  	34.4086   	-131.884399 
 706  	34.4575   	-132.023682 
 707  	34.5064   	-131.927124 
 708  	34.5552   	-131.805786 
 709  	34.6041   	-131.778870 
 710  	34.6530   	-131.841797 
 711  	34.7019   	-131.830566 
 712  	34.7507   	-131.799072 
 713  	34.7996   	-131.832764 
 714  	34.8485   	-131.713745 
 715  	34.8974   	-131.574463 
 716  	34.9462   	-131.623901 
