
      	X(nS)     	Ch1(mV)      
 527  	25.7087   	114.705200  
 528  	25.7576   	114.532227  
 529  	25.8065   	114.682739  
 530  	25.8553   	114.507561  
 531  	25.9042   	114.628777  
 532  	25.9531   	114.891602  
 533  	26.0020   	115.096069  
 534  	26.0508   	115.408203  
 535  	26.0997   	115.466675  
 536  	26.1486   	115.585693  
 537  	26.1975   	115.446411  
 538  	26.2463   	115.430656  
 539  	26.2952   	115.392448  
 540  	26.3441   	115.134148  
 541  	26.3930   	115.156616  
 542  	26.4418   	115.010620  
 543  	26.4907   	114.925285  
 544  	26.5396   	115.125252  
 545  	26.5885   	114.862427  
 546  	26.6373   	114.666985  
 547  	26.6862   	114.545776  
 548  	26.7351   	114.417725  
 549  	26.7840   	114.251457  
 550  	26.8328   	114.325562  
 551  	26.8817   	114.330070  
 552  	26.9306   	114.112175  
 553  	26.9795   	114.029175  
 554  	27.0283   	114.188599  
 555  	27.0772   	114.130241  
 556  	27.1261   	113.997681  
 557  	27.1750   	113.838257  
 558  	27.2239   	113.613647  
 559  	27.2727   	113.207031  
 560  	27.3216   	112.890381  
 561  	27.3705   	112.699463  
 562  	27.4194   	112.432129  
 563  	27.4682   	111.794312  
 564  	27.5171   	111.358521  
 565  	27.5660   	110.718384  
 566  	27.6149   	110.024292  
 567  	27.6637   	109.372917  
 568  	27.7126   	108.573364  
 569  	27.7615   	107.928711  
 570  	27.8104   	107.048218  
 571  	27.8592   	106.190308  
 572  	27.9081   	105.572624  
 573  	27.9570   	104.871826  
 574  	28.0059   	103.982300  
 575  	28.0547   	102.850342  
 576  	28.1036   	101.839600  
 577  	28.1525   	101.080437  
 578  	28.2014   	100.024780  
 579  	28.2502   	99.339722   
 580  	28.2991   	98.398560   
 581  	28.3480   	97.666382   
 582  	28.3969   	97.174438   
 583  	28.4457   	96.466919   
 584  	28.4946   	95.703247   
 585  	28.5435   	95.112549   
 586  	28.5924   	94.378052   
 587  	28.6413   	93.457153   
 588  	28.6901   	92.435181   
 589  	28.7390   	91.417725   
 590  	28.7879   	90.332886   
 591  	28.8368   	89.288452   
 592  	28.8856   	87.985718   
 593  	28.9345   	86.855835   
 594  	28.9834   	85.687866   
 595  	29.0323   	84.380737   
 596  	29.0811   	83.307007   
 597  	29.1300   	82.071655   
 598  	29.1789   	80.883545   
 599  	29.2278   	79.623413   
 600  	29.2766   	78.327515   
 601  	29.3255   	76.948364   
 602  	29.3744   	75.773682   
 603  	29.4233   	74.414795   
 604  	29.4721   	73.260254   
 605  	29.5210   	72.094604   
 606  	29.5699   	71.124268   
 607  	29.6188   	70.129272   
 608  	29.6676   	68.988159   
 609  	29.7165   	68.035889   
 610  	29.7654   	66.798218   
 611  	29.8143   	65.623535   
 612  	29.8631   	64.397217   
 613  	29.9120   	62.939453   
 614  	29.9609   	61.486206   
 615  	30.0098   	59.884766   
 616  	30.0587   	58.209229   
 617  	30.1075   	56.702026   
 618  	30.1564   	54.950069   
 619  	30.2053   	52.939819   
 620  	30.2542   	51.244019   
 621  	30.3030   	49.546021   
 622  	30.3519   	47.702026   
 623  	30.4008   	45.941040   
 624  	30.4497   	44.440674   
 625  	30.4985   	42.412415   
 626  	30.5474   	40.076477   
 627  	30.5963   	38.131348   
 628  	30.6452   	36.597290   
 629  	30.6940   	34.847595   
 630  	30.7429   	33.376404   
 631  	30.7918   	31.606445   
 632  	30.8407   	30.346436   
 633  	30.8895   	28.810059   
 634  	30.9384   	27.597168   
 635  	30.9873   	26.236084   
 636  	31.0362   	25.146729   
 637  	31.0850   	24.052856   
 638  	31.1339   	22.864685   
 639  	31.1828   	21.631592   
 640  	31.2317   	20.468079   
 641  	31.2805   	19.437134   
 642  	31.3294   	18.554443   
 643  	31.3783   	17.638000   
 644  	31.4272   	16.685669   
 645  	31.4761   	15.888306   
 646  	31.5249   	14.877563   
 647  	31.5738   	13.963378   
 648  	31.6227   	13.089661   
 649  	31.6716   	12.146301   
 650  	31.7204   	11.434326   
 651  	31.7693   	10.439270   
 652  	31.8182   	9.502686    
 653  	31.8671   	8.689575    
 654  	31.9159   	7.806885    
 655  	31.9648   	6.766907    
 656  	32.0137   	5.677551    
 657  	32.0626   	4.617432    
 658  	32.1114   	3.483154    
 659  	32.1603   	2.342102    
 660  	32.2092   	1.221313    
 661  	32.2581   	0.257751    
 662  	32.3069   	-0.784424   
 663  	32.3558   	-1.806397   
 664  	32.4047   	-2.940674   
 665  	32.4536   	-3.818909   
 666  	32.5024   	-4.935242   
 667  	32.5513   	-5.950439   
 668  	32.6002   	-7.044312   
 669  	32.6491   	-7.760803   
 670  	32.6979   	-8.639038   
 671  	32.7468   	-9.319580   
 672  	32.7957   	-9.854187   
 673  	32.8446   	-10.260742  
 674  	32.8935   	-10.608887  
 675  	32.9423   	-10.813232  
 676  	32.9912   	-11.201843  
 677  	33.0401   	-11.435425  
 678  	33.0890   	-11.776855  
 679  	33.1378   	-12.089050  
 680  	33.1867   	-12.217041  
 681  	33.2356   	-12.536010  
 682  	33.2845   	-12.821289  
 683  	33.3333   	-12.938050  
 684  	33.3822   	-13.371582  
 685  	33.4311   	-13.638854  
 686  	33.4800   	-14.092529  
 687  	33.5288   	-14.604674  
 688  	33.5777   	-15.092041  
 689  	33.6266   	-15.431213  
 690  	33.6755   	-15.979248  
 691  	33.7243   	-16.320679  
 692  	33.7732   	-16.682312  
 693  	33.8221   	-17.068604  
 694  	33.8710   	-17.149475  
 695  	33.9198   	-17.463928  
 696  	33.9687   	-17.621155  
 697  	34.0176   	-17.850281  
 698  	34.0665   	-18.092834  
 699  	34.1153   	-18.330933  
 700  	34.1642   	-18.427490  
 701  	34.2131   	-18.483643  
 702  	34.2620   	-18.620667  
 703  	34.3109   	-18.748718  
 704  	34.3597   	-18.854248  
 705  	34.4086   	-18.955322  
 706  	34.4575   	-19.063171  
 707  	34.5064   	-19.121582  
 708  	34.5552   	-19.281006  
 709  	34.6041   	-19.393311  
 710  	34.6530   	-19.449463  
 711  	34.7019   	-19.467468  
 712  	34.7507   	-19.505615  
 713  	34.7996   	-19.469727  
 714  	34.8485   	-19.552795  
 715  	34.8974   	-19.633667  
 716  	34.9462   	-19.745972  
 717  	34.9951   	-19.685303  
 718  	35.0440   	-19.608948  
