
      	X(nS)     	Ch1(mV)      
 740  	36.1193   	112.432129  
 741  	36.1681   	112.214233  
 742  	36.2170   	111.836914  
 743  	36.2659   	111.477539  
 744  	36.3148   	111.136108  
 745  	36.3636   	110.664429  
 746  	36.4125   	110.469116  
 747  	36.4614   	109.938957  
 748  	36.5103   	109.195557  
 749  	36.5591   	108.631714  
 750  	36.6080   	107.877075  
 751  	36.6569   	107.326782  
 752  	36.7058   	106.468750  
 753  	36.7546   	105.878052  
 754  	36.8035   	105.094116  
 755  	36.8524   	104.339478  
 756  	36.9013   	103.515137  
 757  	36.9501   	102.643677  
 758  	36.9990   	101.810425  
 759  	37.0479   	100.947876  
 760  	37.0968   	100.051636  
 761  	37.1457   	99.184692   
 762  	37.1945   	98.472656   
 763  	37.2434   	97.697754   
 764  	37.2923   	97.093628   
 765  	37.3412   	96.433228   
 766  	37.3900   	95.873901   
 767  	37.4389   	95.098999   
 768  	37.4878   	94.429688   
 769  	37.5367   	93.558228   
 770  	37.5855   	92.639526   
 771  	37.6344   	91.729858   
 772  	37.6833   	90.584351   
 773  	37.7322   	89.719604   
 774  	37.7810   	88.650513   
 775  	37.8299   	87.466797   
 776  	37.8788   	86.301147   
 777  	37.9277   	85.117424   
 778  	37.9765   	84.063965   
 779  	38.0254   	82.860107   
 780  	38.0743   	81.743774   
 781  	38.1232   	80.512939   
 782  	38.1720   	79.151733   
 783  	38.2209   	77.909668   
 784  	38.2698   	76.624878   
 785  	38.3187   	75.310913   
 786  	38.3675   	74.100342   
 787  	38.4164   	72.914429   
 788  	38.4653   	71.694702   
 789  	38.5142   	70.735718   
 790  	38.5631   	69.495850   
 791  	38.6119   	68.557007   
 792  	38.6608   	67.382202   
 793  	38.7097   	66.086304   
 794  	38.7586   	64.922729   
 795  	38.8074   	63.638062   
 796  	38.8563   	62.182495   
 797  	38.9052   	60.861816   
 798  	38.9541   	59.235718   
 799  	39.0029   	57.582516   
 800  	39.0518   	55.945187   
 801  	39.1007   	54.341431   
 802  	39.1496   	52.733276   
 803  	39.1984   	50.992554   
 804  	39.2473   	49.483154   
 805  	39.2962   	47.803101   
 806  	39.3451   	46.188110   
 807  	39.3939   	44.436157   
 808  	39.4428   	42.479794   
 809  	39.4917   	40.119141   
 810  	39.5406   	38.369446   
 811  	39.5894   	36.772461   
 812  	39.6383   	35.215942   
 813  	39.6872   	33.843567   
 814  	39.7361   	32.581299   
 815  	39.7849   	31.087646   
 816  	39.8338   	29.733213   
 817  	39.8827   	28.506836   
 818  	39.9316   	27.287231   
 819  	39.9805   	26.033937   
 820  	40.0293   	24.953552   
 821  	40.0782   	23.967529   
 822  	40.1271   	22.891602   
 823  	40.1760   	21.786560   
 824  	40.2248   	20.791504   
 825  	40.2737   	19.769531   
 826  	40.3226   	18.841919   
 827  	40.3715   	17.936768   
 828  	40.4203   	17.013611   
 829  	40.4692   	15.984863   
 830  	40.5181   	15.203247   
 831  	40.5670   	14.192505   
 832  	40.6158   	13.397399   
 833  	40.6647   	12.595519   
 834  	40.7136   	11.793701   
 835  	40.7625   	10.722290   
