
      	X(nS)     	Ch1(mV)      
 351  	17.1066   	97.443970   
 352  	17.1554   	97.154175   
 353  	17.2043   	96.821777   
 354  	17.2532   	96.469109   
 355  	17.3021   	96.235596   
 356  	17.3509   	95.993042   
 357  	17.3998   	95.667358   
 358  	17.4487   	95.027222   
 359  	17.4976   	94.593628   
 360  	17.5464   	94.038940   
 361  	17.5953   	93.297729   
 362  	17.6442   	92.435181   
 363  	17.6931   	91.660278   
 364  	17.7419   	91.132446   
 365  	17.7908   	90.510254   
 366  	17.8397   	89.667969   
 367  	17.8886   	88.915527   
 368  	17.9374   	87.940796   
 369  	17.9863   	87.114136   
 370  	18.0352   	86.238159   
 371  	18.0841   	85.348755   
 372  	18.1329   	84.405396   
 373  	18.1818   	83.351929   
 374  	18.2307   	82.516479   
 375  	18.2796   	81.483276   
 376  	18.3284   	80.892456   
 377  	18.3773   	80.149048   
 378  	18.4262   	79.322510   
 379  	18.4751   	78.558838   
 380  	18.5239   	77.875977   
 381  	18.5728   	77.065186   
 382  	18.6217   	76.130737   
 383  	18.6706   	75.171753   
 384  	18.7195   	74.082397   
 385  	18.7683   	72.943604   
 386  	18.8172   	71.690308   
 387  	18.8661   	70.468384   
 388  	18.9150   	69.468872   
 389  	18.9638   	68.112183   
 390  	19.0127   	66.982422   
 391  	19.0616   	65.744873   
 392  	19.1105   	64.574585   
 393  	19.1593   	63.305538   
 394  	19.2082   	62.018555   
 395  	19.2571   	60.819210   
 396  	19.3060   	59.433350   
 397  	19.3548   	58.112671   
 398  	19.4037   	56.899780   
 399  	19.4526   	55.799194   
 400  	19.5015   	54.521118   
 401  	19.5503   	53.622681   
 402  	19.5992   	52.668087   
 403  	19.6481   	51.419312   
 404  	19.6970   	50.552246   
 405  	19.7458   	49.478638   
 406  	19.7947   	48.256714   
 407  	19.8436   	46.985474   
 408  	19.8925   	45.554688   
 409  	19.9413   	44.027344   
 410  	19.9902   	42.279907   
 411  	20.0391   	40.399899   
 412  	20.0880   	38.722107   
 413  	20.1369   	36.990356   
 414  	20.1857   	35.447266   
 415  	20.2346   	33.630188   
 416  	20.2835   	31.867004   
 417  	20.3324   	30.088135   
 418  	20.3812   	28.399046   
 419  	20.4301   	26.604433   
 420  	20.4790   	24.672791   
 421  	20.5279   	22.770325   
 422  	20.5767   	20.968994   
 423  	20.6256   	19.057556   
 424  	20.6745   	17.283142   
 425  	20.7234   	15.713135   
 426  	20.7722   	14.257629   
 427  	20.8211   	12.781982   
 428  	20.8700   	11.272582   
 429  	20.9189   	9.918213    
 430  	20.9677   	8.572754    
 431  	21.0166   	7.640625    
 432  	21.0655   	6.380615    
 433  	21.1144   	5.423767    
 434  	21.1632   	4.395020    
 435  	21.2121   	3.375305    
 436  	21.2610   	2.276978    
 437  	21.3099   	1.151672    
 438  	21.3587   	0.396973    
 439  	21.4076   	-0.665405   
 440  	21.4565   	-1.496460   
 441  	21.5054   	-2.482483   
 442  	21.5543   	-3.275391   
 443  	21.6031   	-4.122131   
 444  	21.6520   	-4.915039   
 445  	21.7009   	-5.638245   
 446  	21.7498   	-6.514221   
 447  	21.7986   	-7.405945   
 448  	21.8475   	-8.304382   
 449  	21.8964   	-9.223022   
 450  	21.9453   	-10.206787  
 451  	21.9941   	-11.134460  
 452  	22.0430   	-12.174377  
 453  	22.0919   	-13.346863  
 454  	22.1408   	-14.503601  
 455  	22.1896   	-15.734435  
 456  	22.2385   	-16.810303  
 457  	22.2874   	-17.955811  
 458  	22.3363   	-18.966553  
 459  	22.3851   	-19.986328  
 460  	22.4340   	-21.006042  
 461  	22.4829   	-22.129089  
 462  	22.5318   	-23.182495  
 463  	22.5806   	-23.955139  
 464  	22.6295   	-24.855835  
 465  	22.6784   	-25.558838  
 466  	22.7273   	-26.111391  
 467  	22.7761   	-26.677429  
 468  	22.8250   	-27.203003  
 469  	22.8739   	-27.587097  
 470  	22.9228   	-27.890318  
 471  	22.9717   	-28.236206  
 472  	23.0205   	-28.308105  
 473  	23.0694   	-28.568605  
 474  	23.1183   	-28.647215  
 475  	23.1672   	-28.865110  
 476  	23.2160   	-29.089722  
 477  	23.2649   	-29.377197  
 478  	23.3138   	-29.680420  
 479  	23.3627   	-29.927490  
 480  	23.4115   	-30.385742  
 481  	23.4604   	-30.594604  
 482  	23.5093   	-31.142639  
 483  	23.5582   	-31.594116  
 484  	23.6070   	-31.899595  
 485  	23.6559   	-32.427429  
 486  	23.7048   	-32.789063  
 487  	23.7537   	-33.128174  
 488  	23.8025   	-33.393250  
 489  	23.8514   	-33.620117  
 490  	23.9003   	-34.008667  
 491  	23.9492   	-34.239990  
 492  	23.9980   	-34.385986  
 493  	24.0469   	-34.392761  
 494  	24.0958   	-34.722900  
 495  	24.1447   	-34.707214  
 496  	24.1935   	-34.731934  
 497  	24.2424   	-34.945313  
 498  	24.2913   	-34.794800  
 499  	24.3402   	-34.736389  
 500  	24.3891   	-34.846436  
 501  	24.4379   	-34.794800  
 502  	24.4868   	-34.700439  
 503  	24.5357   	-34.426453  
 504  	24.5846   	-34.314148  
 505  	24.6334   	-33.943542  
 506  	24.6823   	-33.370789  
 507  	24.7312   	-32.669983  
 508  	24.7801   	-31.558165  
 509  	24.8289   	-30.401428  
 510  	24.8778   	-28.966187  
 511  	24.9267   	-28.267637  
 512  	24.9756   	-27.546629  
 513  	25.0244   	-26.621275  
 514  	25.0733   	-26.088926  
 515  	25.1222   	-24.568359  
 516  	25.1711   	-14.835999  
 517  	25.2199   	-0.411621   
 518  	25.2688   	13.651184   
 519  	25.3177   	27.035643   
 520  	25.3666   	37.657471   
 521  	25.4154   	47.158447   
 522  	25.4643   	54.590698   
 523  	25.5132   	60.985352   
 524  	25.5621   	65.318115   
 525  	25.6109   	68.577148   
 526  	25.6598   	71.568970   
 527  	25.7087   	74.210327   
 528  	25.7576   	76.034180   
 529  	25.8065   	77.858032   
 530  	25.8553   	79.497681   
 531  	25.9042   	80.980103   
 532  	25.9531   	81.817871   
 533  	26.0020   	82.884766   
 534  	26.0508   	83.917969   
 535  	26.0997   	84.663696   
 536  	26.1486   	85.198242   
 537  	26.1975   	86.004639   
 538  	26.2463   	86.361694   
 539  	26.2952   	86.840210   
 540  	26.3441   	87.159058   
 541  	26.3930   	87.549927   
 542  	26.4418   	88.167603   
 543  	26.4907   	88.619019   
 544  	26.5396   	89.066040   
 545  	26.5885   	89.531006   
 546  	26.6373   	90.074585   
 547  	26.6862   	90.494507   
 548  	26.7351   	90.714722   
 549  	26.7840   	91.166138   
 550  	26.8328   	91.530029   
 551  	26.8817   	91.698486   
 552  	26.9306   	91.923096   
 553  	26.9795   	92.302612   
 554  	27.0283   	92.736206   
 555  	27.0772   	92.884399   
 556  	27.1261   	93.124756   
 557  	27.1750   	93.502075   
 558  	27.2239   	93.690796   
 559  	27.2727   	93.888428   
 560  	27.3216   	94.452148   
 561  	27.3705   	95.054077   
 562  	27.4194   	95.757202   
 563  	27.4682   	96.534302   
 564  	27.5171   	97.484375   
 565  	27.5660   	98.281738   
 566  	27.6149   	99.160027   
 567  	27.6637   	100.004517  
 568  	27.7126   	101.051140  
 569  	27.7615   	108.833862  
 570  	27.8104   	119.583740  
 571  	27.8592   	125.084351  
 572  	27.9081   	127.651733  
 573  	27.9570   	127.503418  
 574  	28.0059   	125.940186  
 575  	28.0547   	123.667114  
 576  	28.1036   	121.407593  
 577  	28.1525   	119.053596  
 578  	28.2014   	116.962524  
 579  	28.2502   	114.640007  
 580  	28.2991   	112.845459  
 581  	28.3480   	111.133911  
 582  	28.3969   	109.656006  
 583  	28.4457   	108.324097  
 584  	28.4946   	107.077515  
 585  	28.5435   	105.988152  
 586  	28.5924   	104.966187  
 587  	28.6413   	104.087898  
 588  	28.6901   	103.589233  
 589  	28.7390   	102.944695  
 590  	28.7879   	102.320183  
 591  	28.8368   	102.050659  
 592  	28.8856   	101.597038  
 593  	28.9345   	101.282593  
 594  	28.9834   	101.028687  
 595  	29.0323   	100.871460  
 596  	29.0811   	100.631226  
 597  	29.1300   	100.548096  
 598  	29.1789   	100.339233  
 599  	29.2278   	100.359383  
 600  	29.2766   	100.379639  
 601  	29.3255   	100.249390  
 602  	29.3744   	100.303223  
 603  	29.4233   	100.179680  
 604  	29.4721   	100.098877  
 605  	29.5210   	100.148308  
 606  	29.5699   	100.182007  
 607  	29.6188   	99.898926   
