
      	X(nS)     	Ch1(mV)      
 534  	26.0508   	-19.283264  
 535  	26.0997   	-19.489929  
 536  	26.1486   	-19.337158  
 537  	26.1975   	-19.240601  
 538  	26.2463   	-19.379881  
 539  	26.2952   	-19.532593  
 540  	26.3441   	-19.211426  
 541  	26.3930   	-19.379881  
 542  	26.4418   	-19.579773  
 543  	26.4907   	-19.514648  
 544  	26.5396   	-19.355164  
 545  	26.5885   	-19.397827  
 546  	26.6373   	-19.561768  
 547  	26.6862   	-19.305725  
 548  	26.7351   	-19.541565  
 549  	26.7840   	-19.532593  
 550  	26.8328   	-19.386597  
 551  	26.8817   	-19.512390  
 552  	26.9306   	-19.611206  
 553  	26.9795   	-19.525879  
 554  	27.0283   	-19.579773  
 555  	27.0772   	-19.604492  
 556  	27.1261   	-19.478699  
 557  	27.1750   	-19.184446  
 558  	27.2239   	-19.164246  
 559  	27.2727   	-18.955322  
 560  	27.3216   	-18.739746  
 561  	27.3705   	-18.380371  
 562  	27.4194   	-17.931152  
 563  	27.4682   	-16.918152  
 564  	27.5171   	-16.251038  
 565  	27.5660   	-15.649109  
 566  	27.6149   	-15.011230  
 567  	27.6637   	-14.429442  
 568  	27.7126   	-13.443419  
 569  	27.7615   	-6.188538   
 570  	27.8104   	4.675781    
 571  	27.8592   	10.960388   
 572  	27.9081   	13.307556   
 573  	27.9570   	13.222169   
 574  	28.0059   	11.622986   
 575  	28.0547   	9.466736    
 576  	28.1036   	7.155518    
 577  	28.1525   	4.851013    
 578  	28.2014   	2.384766    
 579  	28.2502   	0.145447    
 580  	28.2991   	-2.057983   
 581  	28.3480   	-3.852600   
 582  	28.3969   	-5.299072   
 583  	28.4457   	-6.794982   
 584  	28.4946   	-7.987671   
 585  	28.5435   	-9.294922   
 586  	28.5924   	-10.507813  
 587  	28.6413   	-11.403992  
 588  	28.6901   	-12.275452  
 589  	28.7390   	-13.070556  
 590  	28.7879   	-13.378296  
 591  	28.8368   	-13.899414  
 592  	28.8856   	-14.267762  
 593  	28.9345   	-14.579956  
 594  	28.9834   	-14.894409  
 595  	29.0323   	-15.065125  
 596  	29.0811   	-15.570495  
 597  	29.1300   	-15.840027  
 598  	29.1789   	-15.954589  
 599  	29.2278   	-16.109558  
 600  	29.2766   	-16.379089  
 601  	29.3255   	-16.464417  
 602  	29.3744   	-16.760925  
 603  	29.4233   	-16.810303  
 604  	29.4721   	-16.855225  
 605  	29.5210   	-16.936096  
 606  	29.5699   	-17.147217  
 607  	29.6188   	-17.259521  
 608  	29.6676   	-17.286499  
 609  	29.7165   	-17.425781  
 610  	29.7654   	-17.600952  
 611  	29.8143   	-17.627930  
 612  	29.8631   	-17.636902  
 613  	29.9120   	-17.753662  
 614  	29.9609   	-17.852539  
 615  	30.0098   	-18.059143  
 616  	30.0587   	-18.083862  
 617  	30.1075   	-18.256836  
 618  	30.1564   	-18.290527  
 619  	30.2053   	-18.265808  
 620  	30.2542   	-18.326416  
 621  	30.3030   	-18.362366  
 622  	30.3519   	-18.227600  
 623  	30.4008   	-18.452209  
 624  	30.4497   	-18.481445  
 625  	30.4985   	-18.566772  
 626  	30.5474   	-18.470215  
 627  	30.5963   	-18.492676  
 628  	30.6452   	-18.571289  
 629  	30.6940   	-18.703796  
 630  	30.7429   	-18.688049  
 631  	30.7918   	-18.685791  
 632  	30.8407   	-18.782410  
 633  	30.8895   	-18.737488  
 634  	30.9384   	-18.701538  
 635  	30.9873   	-18.896973  
 636  	31.0362   	-18.735229  
 637  	31.0850   	-18.703796  
 638  	31.1339   	-18.602722  
 639  	31.1828   	-18.555542  
 640  	31.2317   	-18.393799  
 641  	31.2805   	-18.674561  
 642  	31.3294   	-18.717285  
 643  	31.3783   	-18.921631  
 644  	31.4272   	-18.849792  
 645  	31.4761   	-18.928406  
 646  	31.5249   	-18.726257  
 647  	31.5738   	-18.849792  
 648  	31.6227   	-18.791382  
 649  	31.6716   	-18.771179  
 650  	31.7204   	-18.948608  
 651  	31.7693   	-18.905945  
 652  	31.8182   	-18.737488  
 653  	31.8671   	-18.953125  
 654  	31.9159   	-18.982300  
 655  	31.9648   	-18.944092  
 656  	32.0137   	-18.887939  
 657  	32.0626   	-18.917175  
 658  	32.1114   	-19.033936  
 659  	32.1603   	-18.849792  
 660  	32.2092   	-18.901428  
 661  	32.2581   	-19.101318  
 662  	32.3069   	-19.063171  
 663  	32.3558   	-19.218140  
 664  	32.4047   	-19.397827  
 665  	32.4536   	-19.375364  
 666  	32.5024   	-19.357422  
 667  	32.5513   	-19.453979  
 668  	32.6002   	-19.247314  
 669  	32.6491   	-19.436035  
 670  	32.6979   	-19.512390  
 671  	32.7468   	-19.505615  
 672  	32.7957   	-19.370850  
 673  	32.8446   	-19.489929  
 674  	32.8935   	-19.516846  
 675  	32.9423   	-19.393311  
 676  	32.9912   	-19.418030  
 677  	33.0401   	-19.451721  
 678  	33.0890   	-19.397827  
 679  	33.1378   	-19.361877  
 680  	33.1867   	-19.483154  
 681  	33.2356   	-19.514648  
 682  	33.2845   	-19.480957  
 683  	33.3333   	-19.431519  
 684  	33.3822   	-19.467468  
 685  	33.4311   	-19.465210  
 686  	33.4800   	-19.462952  
 687  	33.5288   	-19.703308  
 688  	33.5777   	-19.546082  
 689  	33.6266   	-19.471924  
 690  	33.6755   	-19.546082  
 691  	33.7243   	-19.577515  
 692  	33.7732   	-19.685303  
 693  	33.8221   	-19.572998  
 694  	33.8710   	-19.485413  
 695  	33.9198   	-19.550537  
 696  	33.9687   	-19.705566  
 697  	34.0176   	-19.629150  
 698  	34.0665   	-19.662842  
 699  	34.1153   	-19.584229  
 700  	34.1642   	-19.644897  
 701  	34.2131   	-19.469727  
 702  	34.2620   	-19.489929  
 703  	34.3109   	-19.552795  
 704  	34.3597   	-19.427002  
 705  	34.4086   	-19.539307  
 706  	34.4575   	-19.530334  
 707  	34.5064   	-19.669617  
 708  	34.5552   	-19.595459  
 709  	34.6041   	-19.537109  
 710  	34.6530   	-19.420288  
 711  	34.7019   	-19.541565  
 712  	34.7507   	-19.660645  
 713  	34.7996   	-19.588745  
 714  	34.8485   	-19.665100  
 715  	34.8974   	-19.676331  
 716  	34.9462   	-19.568542  
 717  	34.9951   	-19.629150  
 718  	35.0440   	-19.476440  
 719  	35.0929   	-19.586487  
 720  	35.1417   	-19.471924  
 721  	35.1906   	-19.593262  
 722  	35.2395   	-19.631409  
 723  	35.2884   	-19.721252  
 724  	35.3372   	-19.651611  
 725  	35.3861   	-19.671875  
 726  	35.4350   	-19.752686  
 727  	35.4839   	-19.734741  
 728  	35.5327   	-19.858276  
 729  	35.5816   	-19.867249  
 730  	35.6305   	-19.903198  
 731  	35.6794   	-19.847046  
 732  	35.7283   	-19.900940  
 733  	35.7771   	-19.986328  
 734  	35.8260   	-19.820068  
 735  	35.8749   	-19.833557  
 736  	35.9238   	-19.979553  
 737  	35.9726   	-19.981812  
 738  	36.0215   	-19.826843  
 739  	36.0704   	-19.885254  
 740  	36.1193   	-19.795410  
 741  	36.1681   	-19.768433  
 742  	36.2170   	-19.788635  
 743  	36.2659   	-19.696533  
 744  	36.3148   	-19.799866  
 745  	36.3636   	-19.824585  
 746  	36.4125   	-19.707764  
 747  	36.4614   	-19.752686  
 748  	36.5103   	-19.784180  
 749  	36.5591   	-19.811096  
 750  	36.6080   	-19.894226  
 751  	36.6569   	-19.856018  
 752  	36.7058   	-19.882996  
 753  	36.7546   	-19.988525  
 754  	36.8035   	-19.896484  
 755  	36.8524   	-19.948120  
 756  	36.9013   	-19.840332  
 757  	36.9501   	-19.811096  
 758  	36.9990   	-19.898682  
 759  	37.0479   	-19.975098  
 760  	37.0968   	-20.026733  
 761  	37.1457   	-20.091858  
 762  	37.1945   	-19.975098  
 763  	37.2434   	-20.026733  
 764  	37.2923   	-20.087402  
 765  	37.3412   	-20.017761  
 766  	37.3900   	-19.954834  
 767  	37.4389   	-20.028992  
 768  	37.4878   	-19.847046  
 769  	37.5367   	-19.743713  
 770  	37.5855   	-19.786377  
 771  	37.6344   	-19.997559  
 772  	37.6833   	-20.069397  
 773  	37.7322   	-20.022217  
 774  	37.7810   	-20.125549  
 775  	37.8299   	-19.959351  
 776  	37.8788   	-19.864990  
 777  	37.9277   	-19.927917  
 778  	37.9765   	-19.972839  
 779  	38.0254   	-19.829102  
 780  	38.0743   	-19.941406  
 781  	38.1232   	-19.874023  
 782  	38.1720   	-19.831299  
 783  	38.2209   	-19.833557  
 784  	38.2698   	-19.939148  
 785  	38.3187   	-19.954834  
 786  	38.3675   	-20.094116  
 787  	38.4164   	-19.838074  
 788  	38.4653   	-19.862793  
 789  	38.5142   	-19.831299  
 790  	38.5631   	-19.815613  
 791  	38.6119   	-19.737000  
 792  	38.6608   	-19.793152  
 793  	38.7097   	-19.710022  
 794  	38.7586   	-19.838074  
 795  	38.8074   	-19.813354  
 796  	38.8563   	-19.840332  
 797  	38.9052   	-19.918945  
 798  	38.9541   	-20.006531  
 799  	39.0029   	-20.060425  
 800  	39.0518   	-20.017761  
 801  	39.1007   	-19.777405  
 802  	39.1496   	-19.916687  
 803  	39.1984   	-19.795410  
 804  	39.2473   	-19.770691  
 805  	39.2962   	-19.871765  
 806  	39.3451   	-19.948120  
 807  	39.3939   	-19.851563  
 808  	39.4428   	-19.864990  
 809  	39.4917   	-19.808838  
 810  	39.5406   	-19.737000  
 811  	39.5894   	-19.804382  
 812  	39.6383   	-19.701050  
 813  	39.6872   	-19.737000  
 814  	39.7361   	-19.759460  
 815  	39.7849   	-19.966064  
 816  	39.8338   	-19.952637  
 817  	39.8827   	-19.907715  
 818  	39.9316   	-19.952637  
 819  	39.9805   	-19.889709  
 820  	40.0293   	-19.761719  
 821  	40.0782   	-19.698792  
 822  	40.1271   	-19.696533  
 823  	40.1760   	-19.820068  
 824  	40.2248   	-19.624695  
 825  	40.2737   	-19.642639  
 826  	40.3226   	-19.723511  
 827  	40.3715   	-19.775146  
 828  	40.4203   	-19.871765  
 829  	40.4692   	-19.952637  
 830  	40.5181   	-19.988525  
 831  	40.5670   	-19.993042  
 832  	40.6158   	-19.898682  
 833  	40.6647   	-19.880737  
 834  	40.7136   	-19.757202  
 835  	40.7625   	-19.599976  
 836  	40.8113   	-19.613464  
 837  	40.8602   	-19.761719  
